Date,Ticker,Order,Volumn
2017-03-10,IBM,BUY,100
2017-05-31,IBM,SELL,100
2017-06-13,IBM,SELL,100
2017-06-30,IBM,BUY,100
2017-07-07,IBM,BUY,100
2017-07-14,IBM,SELL,100
2017-07-25,IBM,BUY,100
2017-08-24,IBM,SELL,100
