Date,Open,High,Low,Close,Adj Close,Volume
2016-01-04,200.490005,201.029999,198.58999599999999,201.020004,194.99070700000001,222353500
2016-01-05,201.399994,201.899994,200.050003,201.360001,195.320511,110845800
2016-01-06,198.33999599999999,200.059998,197.600006,198.820007,192.856674,152112600
2016-01-07,195.330002,197.440002,193.58999599999999,194.050003,188.229752,213436100
2016-01-08,195.190002,195.850006,191.580002,191.919998,186.163651,209817200
2016-01-11,193.009995,193.41000400000001,189.820007,192.110001,186.347946,187941300
2016-01-12,193.820007,194.550003,191.139999,193.66000400000001,187.851456,172330500
2016-01-13,194.449997,194.860001,188.380005,188.830002,183.166336,221168900
2016-01-14,189.550003,193.259995,187.66000400000001,191.929993,186.173325,240795600
2016-01-15,186.770004,188.759995,185.520004,187.809998,182.17691000000002,314240200
2016-01-19,189.96000700000002,190.110001,186.199997,188.059998,182.419418,195244400
2016-01-20,185.029999,187.5,181.020004,185.649994,180.081711,286547800
2016-01-21,186.21000700000002,188.869995,184.639999,186.690002,181.09051499999998,195772900
2016-01-22,189.779999,190.759995,188.880005,190.520004,184.80561799999998,168319600
2016-01-25,189.919998,190.149994,187.41000400000001,187.639999,182.012009,130371700
2016-01-26,188.419998,190.529999,188.020004,190.199997,184.49520900000002,141036800
2016-01-27,189.580002,191.559998,187.059998,188.130005,182.48731999999998,185681700
2016-01-28,189.96000700000002,190.199997,187.16000400000001,189.110001,183.437927,143798800
2016-01-29,190.020004,193.880005,189.880005,193.720001,187.909653,210529300
2016-02-01,192.529999,194.580002,191.83999599999999,193.649994,187.841751,136061600
2016-02-02,191.96000700000002,191.970001,189.53999299999998,190.16000400000001,184.456421,182564900
2016-02-03,191.41000400000001,191.779999,187.100006,191.300003,185.562225,205054900
2016-02-04,190.71000700000002,192.75,189.96000700000002,191.600006,185.853241,139531800
2016-02-05,190.990005,191.669998,187.199997,187.949997,182.312714,180788300
2016-02-08,185.770004,186.119995,182.800003,185.419998,179.858597,191526700
2016-02-09,183.360001,186.940002,183.199997,185.429993,179.868286,184513100
2016-02-10,186.41000400000001,188.33999599999999,185.119995,185.270004,179.713089,148214100
2016-02-11,182.33999599999999,184.100006,181.08999599999999,182.860001,177.375381,219058900
2016-02-12,184.96000700000002,186.649994,183.96000700000002,186.630005,181.032318,127632400
