Date,Open,High,Low,Close,Adj Close,Volume
2016-01-04,77.5,77.940002,76.459999,77.459999,72.740799,20400100
2016-01-05,77.190002,78.139999,76.91999799999999,78.120003,73.360573,11993500
2016-01-06,76.639999,77.639999,76.589996,77.470001,72.75018299999999,18826900
2016-01-07,76.059998,77.989998,75.900002,76.230003,71.585732,21263800
2016-01-08,76.349998,76.650002,74.5,74.690002,70.139549,19033600
2016-01-11,75.010002,75.120003,72.559998,73.690002,69.20047,21353000
2016-01-12,74.120003,75.41999799999999,73.150002,75.199997,70.618477,21864100
2016-01-13,75.849998,77.059998,74.940002,75.650002,71.041061,26052700
2016-01-14,76.209999,79.91999799999999,75.800003,79.120003,74.29965200000001,33806700
2016-01-15,76.33000200000001,78.16999799999999,76.300003,77.58000200000001,72.853477,27985300
2016-01-19,77.93,78.239998,75.190002,76.400002,71.745369,22684500
2016-01-20,75.07,75.720001,71.550003,73.18,68.72155,33300800
2016-01-21,73.160004,74.989998,72.610001,74.099998,69.585487,22265600
2016-01-22,76.41999799999999,76.769997,74.720001,76.57,71.905006,22530300
2016-01-25,75.75,76.339996,73.900002,73.980003,69.472809,17086600
2016-01-26,74.769997,76.769997,74.25,76.699997,72.027084,18724700
2016-01-27,76.0,77.470001,74.720001,75.290001,70.70300300000001,18106100
2016-01-28,77.349998,77.660004,75.620003,76.989998,72.299423,16157700
2016-01-29,76.730003,77.849998,76.25,77.849998,73.107033,25161900
2016-02-01,76.660004,76.790001,75.440002,76.290001,71.642067,16754200
2016-02-02,74.190002,75.620003,73.550003,74.589996,70.045631,21404200
2016-02-03,75.529999,78.529999,74.260002,78.480003,73.698647,25873700
2016-02-04,78.58000200000001,80.0,77.559998,79.83000200000001,74.96639300000001,23658700
2016-02-05,79.400002,80.099998,78.57,80.08000200000001,75.201172,26719900
2016-02-08,79.300003,81.779999,78.910004,81.160004,76.215363,26601200
2016-02-09,79.980003,80.66999799999999,78.690002,80.08000200000001,75.883713,18418100
2016-02-10,79.769997,81.449997,79.279999,79.349998,75.191963,16610900
2016-02-11,78.339996,80.150002,77.58000200000001,79.599998,75.428871,19331600
2016-02-12,80.08000200000001,81.07,79.809998,81.029999,76.783928,16767200
2016-02-16,81.699997,81.849998,80.279999,81.220001,76.963966,15912200
2016-02-17,81.650002,82.779999,81.160004,82.0,77.703094,17006700
2016-02-18,82.900002,83.059998,81.860001,82.449997,78.129501,14873700
2016-02-19,82.190002,82.550003,80.910004,82.5,78.176888,13615900
2016-02-22,82.5,83.440002,82.199997,82.389999,78.072662,14595200
2016-02-23,81.989998,82.370003,80.879997,81.230003,76.973442,11041600
2016-02-24,79.910004,81.769997,79.66999799999999,81.519997,77.248253,13777500
2016-02-25,81.559998,82.07,80.019997,82.010002,77.71257,13706400
2016-02-26,82.889999,83.08000200000001,81.690002,81.75,77.46619399999999,14343300
2016-02-29,81.879997,82.400002,80.050003,80.150002,75.95004300000001,18903600
2016-03-01,80.559998,81.769997,80.32,81.279999,77.020821,15730600
2016-03-02,80.949997,82.720001,80.309998,82.699997,78.36640899999999,14094400
2016-03-03,82.660004,82.720001,81.540001,82.400002,78.082146,13216200
2016-03-04,82.660004,82.970001,81.760002,82.290001,77.977898,18402700
2016-03-07,82.309998,84.459999,82.209999,84.459999,80.034187,18945600
2016-03-08,84.0,84.209999,82.480003,82.629997,78.300087,14003900
2016-03-09,83.220001,83.849998,82.239998,82.400002,78.082146,14139300
2016-03-10,82.41999799999999,82.660004,80.93,82.18,77.873657,15898300
2016-03-11,83.220001,83.529999,82.010002,82.190002,77.883133,15370200
2016-03-14,81.480003,82.639999,81.019997,82.410004,78.091614,13344600
2016-03-15,81.599998,82.849998,81.519997,82.82,78.480125,9213000
2016-03-16,83.019997,83.160004,81.940002,82.870003,78.527519,11492100
2016-03-17,83.68,84.68,82.720001,84.099998,79.69304699999999,13673900
2016-03-18,84.589996,84.599998,83.25,84.199997,79.787811,19637000
2016-03-21,83.839996,84.139999,83.5,83.620003,79.238213,8385400
2016-03-22,83.08000200000001,84.860001,83.010002,84.120003,79.712013,13005100
2016-03-23,83.860001,84.300003,83.519997,83.75,79.361389,12748900
2016-03-24,82.940002,84.029999,82.93,83.980003,79.579338,9368300
2016-03-28,84.029999,84.360001,83.699997,84.220001,79.80677,7490400
2016-03-29,83.66999799999999,84.610001,83.160004,84.529999,80.10051,9977900
2016-03-30,85.029999,85.050003,84.0,84.519997,80.091034,10807000
2016-03-31,84.07,85.099998,83.589996,83.589996,79.209778,13896900
2016-04-01,82.400002,83.389999,82.389999,82.959999,78.612785,12235300
2016-04-04,83.059998,83.900002,82.779999,83.160004,78.802322,8050200
2016-04-05,82.610001,83.129997,81.989998,82.209999,77.90209200000001,10446800
2016-04-06,82.690002,83.459999,82.300003,83.309998,78.94445,9320200
2016-04-07,82.760002,83.16999799999999,82.050003,82.370003,78.05371099999999,8267100
2016-04-08,83.300003,83.449997,82.849998,83.209999,78.849678,9376200
2016-04-11,83.33000200000001,84.239998,83.279999,83.32,78.953926,9925000
2016-04-12,83.690002,84.629997,83.370003,84.349998,79.929955,9986100
2016-04-13,84.5,84.910004,84.040001,84.83000200000001,80.384811,9235700
2016-04-14,85.0,85.900002,84.760002,85.43,80.953362,10625800
2016-04-15,85.300003,85.660004,84.779999,84.970001,80.517471,11280200
2016-04-18,84.970001,85.860001,83.860001,85.779999,81.28501899999999,9032900
2016-04-19,85.849998,86.309998,85.220001,86.209999,81.692497,10354500
2016-04-20,86.230003,87.440002,85.970001,86.800003,82.251579,15247100
2016-04-21,86.589996,87.839996,86.57,86.790001,82.242104,12075300
2016-04-22,87.239998,87.639999,86.82,87.529999,82.943314,9150800
2016-04-25,87.089996,87.400002,86.349998,87.33000200000001,82.753799,8076400
2016-04-26,87.75,87.940002,87.059998,87.629997,83.038071,9425900
2016-04-27,87.949997,88.720001,87.33000200000001,88.459999,83.824577,10463500
2016-04-28,87.860001,88.779999,87.5,88.029999,83.41712199999999,11276200
2016-04-29,88.68,89.779999,87.739998,88.400002,83.76773100000001,17885900
2016-05-02,88.239998,89.480003,88.08000200000001,89.129997,84.45948,10273700
2016-05-03,88.400002,88.629997,87.360001,88.110001,83.49292,9944600
2016-05-04,88.300003,88.739998,87.599998,87.940002,83.331841,10601100
2016-05-05,88.760002,88.970001,87.620003,88.040001,83.426598,8721100
2016-05-06,87.459999,88.68,87.459999,88.510002,83.871971,7964000
2016-05-09,88.599998,88.760002,87.230003,88.57,83.928825,11159500
2016-05-10,88.900002,90.0,88.82,89.989998,85.27441400000001,12509100
2016-05-11,89.160004,89.68,88.720001,88.809998,84.863518,11660200
2016-05-12,89.800003,89.93,89.150002,89.66999799999999,85.685303,10720500
2016-05-13,89.279999,89.660004,88.510002,88.660004,84.720184,9721100
2016-05-16,89.199997,89.66999799999999,89.0,89.57,85.589745,8638700
2016-05-17,89.269997,89.910004,89.160004,89.529999,85.551529,9835600
2016-05-18,89.800003,90.0,88.650002,89.349998,85.379532,9680300
2016-05-19,88.610001,90.160004,88.449997,90.110001,86.105751,14397900
2016-05-20,90.389999,90.400002,89.379997,89.739998,85.75219,13191900
2016-05-23,89.0,89.900002,88.82,89.599998,85.618416,11766100
2016-05-24,89.889999,90.400002,89.550003,89.66999799999999,85.685303,10056600
2016-05-25,89.849998,90.370003,89.589996,90.260002,86.249084,9578400
2016-05-26,90.25,90.459999,89.269997,89.800003,85.809525,7867900
2016-05-27,89.400002,90.050003,89.32,90.010002,86.010193,7478100
2016-05-31,90.0,90.199997,88.730003,89.019997,85.064194,13178800
2016-06-01,88.43,89.449997,88.129997,89.239998,85.27441400000001,7994800
2016-06-02,88.209999,88.529999,87.610001,88.529999,84.59597,9837500
2016-06-03,88.440002,88.83000200000001,88.029999,88.370003,84.443077,9308300
2016-06-06,88.870003,89.5,88.690002,89.339996,85.369972,8573000
2016-06-07,89.75,90.91999799999999,89.709999,90.709999,86.6791,12889100
2016-06-08,91.029999,91.300003,90.529999,90.790001,86.755539,9983000
2016-06-09,90.18,91.029999,90.110001,90.66999799999999,86.640869,8974300
2016-06-10,90.400002,90.91999799999999,89.779999,89.980003,85.981537,10353800
2016-06-13,89.91999799999999,91.43,89.699997,90.589996,86.564423,11370000
2016-06-14,90.449997,90.870003,89.849998,90.43,86.41153,10161000
2016-06-15,90.230003,90.900002,90.0,90.160004,86.153526,10655800
2016-06-16,89.699997,91.389999,89.110001,91.220001,87.166428,12824800
2016-06-17,91.489998,91.589996,90.190002,90.720001,86.688637,17483200
2016-06-20,91.290001,91.589996,91.07,91.120003,87.070877,9388500
2016-06-21,90.720001,91.639999,90.25,91.529999,87.462654,8557500
2016-06-22,91.839996,91.93,91.010002,91.16999799999999,87.118645,8785400
2016-06-23,91.93,92.07,91.190002,91.800003,87.72065699999999,9464500
2016-06-24,89.879997,90.800003,89.150002,89.389999,85.41774699999999,20010500
2016-06-27,88.900002,89.099998,88.110001,88.860001,84.911301,14169400
2016-06-28,89.730003,90.93,89.519997,90.910004,86.870216,13254300
2016-06-29,91.410004,92.699997,91.120003,92.459999,88.351326,13920600
2016-06-30,92.33000200000001,93.83000200000001,92.300003,93.739998,89.57444,14073700
2016-07-01,93.360001,93.980003,93.07,93.839996,89.66999799999999,9946300
2016-07-05,93.120003,93.599998,92.25,93.019997,88.886436,10744100
2016-07-06,93.349998,94.120003,92.440002,94.089996,89.90889,13144400
2016-07-07,94.339996,94.489998,92.349998,92.959999,88.829109,12240700
2016-07-08,93.389999,93.779999,92.91999799999999,93.540001,89.383339,9807600
2016-07-11,93.75,94.410004,93.650002,93.889999,89.717773,8335700
2016-07-12,94.66999799999999,94.949997,94.089996,94.949997,90.73066700000001,9870800
2016-07-13,94.650002,94.91999799999999,94.110001,94.879997,90.66378,9458200
2016-07-14,95.050003,95.529999,94.620003,94.949997,90.73066700000001,9293500
2016-07-15,95.440002,95.550003,94.639999,95.120003,90.89312,10334500
2016-07-18,94.91999799999999,95.150002,94.400002,94.82,90.606461,9865900
2016-07-19,94.760002,94.940002,94.199997,94.470001,90.272003,5901800
2016-07-20,94.25,94.41999799999999,93.800003,93.93,89.755997,7383800
2016-07-21,93.889999,94.260002,93.459999,93.849998,89.679565,6854600
2016-07-22,94.110001,94.290001,93.720001,94.010002,89.832451,7139700
2016-07-25,93.470001,93.620003,91.760002,92.199997,88.102875,10845900
2016-07-26,91.629997,92.029999,91.110001,91.529999,87.462654,12143500
2016-07-27,91.510002,91.809998,90.629997,90.910004,86.870216,10037900
2016-07-28,90.540001,90.730003,89.610001,90.199997,86.191757,12439200
2016-07-29,87.610001,89.010002,86.120003,88.949997,84.997299,23928100
2016-08-01,88.08000200000001,88.150002,85.589996,85.860001,82.044617,22908400
2016-08-02,86.449997,87.32,85.58000200000001,87.040001,83.172173,18919200
2016-08-03,87.010002,87.489998,86.599998,87.489998,83.60218,14632900
2016-08-04,87.5,87.650002,87.029999,87.480003,83.592628,13451400
2016-08-05,87.730003,87.83000200000001,87.150002,87.559998,83.669067,9617300
2016-08-08,88.050003,88.889999,88.029999,88.589996,84.65329,10492700
2016-08-09,88.620003,88.760002,88.18,88.699997,84.758408,9654600
2016-08-10,87.779999,87.91999799999999,86.010002,86.410004,83.274292,12714800
2016-08-11,86.690002,87.269997,86.260002,86.720001,83.573044,11616000
2016-08-12,86.959999,87.980003,86.900002,87.849998,84.662033,9986900
2016-08-15,88.41999799999999,88.5,87.639999,87.809998,84.623489,6432600
2016-08-16,87.83000200000001,88.18,87.370003,87.91999799999999,84.72949200000001,6817900
2016-08-17,87.91999799999999,88.18,87.660004,88.110001,84.912605,7104600
2016-08-18,88.379997,88.940002,88.120003,88.910004,85.683571,10342700
2016-08-19,88.629997,88.739998,87.790001,87.800003,84.613853,8615300
2016-08-22,87.309998,88.099998,86.849998,87.989998,84.796959,8235400
2016-08-23,87.839996,88.019997,87.559998,87.720001,84.536751,6514800
2016-08-24,87.5,88.160004,87.349998,88.019997,84.825867,7985400
2016-08-25,88.019997,88.029999,87.239998,87.459999,84.286186,6935300
2016-08-26,87.629997,88.110001,87.0,87.269997,84.103081,6474400
2016-08-29,87.040001,87.91999799999999,87.040001,87.839996,84.65239,7027200
2016-08-30,87.870003,88.25,87.370003,87.519997,84.344009,6441100
2016-08-31,87.139999,87.209999,86.220001,87.139999,83.977806,12491400
2016-09-01,86.720001,86.839996,86.089996,86.839996,83.68869000000001,8434700
2016-09-02,87.41999799999999,87.58000200000001,86.93,87.41999799999999,84.247635,7099600
2016-09-06,87.839996,88.639999,87.660004,88.57,85.35591099999999,9851200
2016-09-07,88.650002,88.66999799999999,87.970001,88.239998,85.037888,7470400
2016-09-08,88.550003,89.370003,88.040001,89.050003,85.818489,9579500
2016-09-09,88.660004,88.660004,86.800003,86.839996,83.68869000000001,12820200
2016-09-12,86.779999,87.709999,86.629997,87.290001,84.12236,10889000
2016-09-13,86.459999,86.470001,85.08000200000001,85.209999,82.117836,13214300
2016-09-14,85.040001,85.83000200000001,84.269997,84.599998,81.529976,13957000
2016-09-15,84.66999799999999,85.650002,84.519997,85.08000200000001,81.992561,9062600
2016-09-16,84.510002,85.050003,83.559998,84.029999,80.980652,21538400
2016-09-19,84.58000200000001,84.620003,83.809998,83.83000200000001,80.787918,7929100
2016-09-20,83.730003,83.949997,82.540001,82.540001,79.544731,17522000
2016-09-21,82.82,83.620003,82.309998,83.300003,80.277153,15055900
2016-09-22,84.279999,84.550003,83.379997,83.540001,80.508438,10738500
2016-09-23,82.68,84.309998,82.589996,83.449997,80.421707,12667100
2016-09-26,83.519997,84.5,82.93,83.059998,80.04585300000001,10860300
2016-09-27,82.589996,83.339996,82.290001,83.239998,80.21932199999999,9595000
2016-09-28,83.459999,87.230003,83.339996,86.900002,83.746521,28117900
2016-09-29,86.970001,87.199997,85.68,86.459999,83.322487,19082900
2016-09-30,86.839996,87.809998,86.650002,87.279999,84.112717,15961500
2016-10-03,86.940002,87.199997,86.540001,87.050003,83.891075,7111200
2016-10-04,87.379997,87.5,86.07,86.25,83.120094,8222000
2016-10-05,86.83000200000001,87.16999799999999,86.699997,87.0,83.842888,8796200
2016-10-06,87.25,87.470001,86.440002,87.040001,83.881439,7718300
2016-10-07,86.949997,87.400002,86.41999799999999,86.739998,83.592316,6614900
2016-10-10,87.540001,88.66999799999999,87.510002,88.440002,85.230637,10060000
2016-10-11,88.08000200000001,88.190002,87.300003,87.739998,84.55603,9309000
2016-10-12,87.220001,87.720001,86.66999799999999,87.129997,83.96817,8172600
2016-10-13,86.349998,86.870003,85.43,86.559998,83.41885400000001,9890300
2016-10-14,87.190002,87.540001,86.480003,86.540001,83.399574,7991700
2016-10-17,86.480003,86.790001,86.07,86.540001,83.399574,7263100
2016-10-18,87.16999799999999,87.33000200000001,86.379997,86.769997,83.621223,5429300
2016-10-19,87.190002,87.849998,86.879997,87.16999799999999,84.006714,9373400
2016-10-20,86.790001,87.5,86.599998,87.209999,84.045265,6866900
2016-10-21,86.41999799999999,86.82,85.699997,86.620003,83.476677,10736200
2016-10-24,86.739998,87.32,86.07,86.910004,83.756157,8354900
2016-10-25,86.66999799999999,87.650002,86.599998,86.720001,83.573044,6835900
2016-10-26,86.25,87.449997,85.949997,87.089996,83.92961899999999,8488100
2016-10-27,87.279999,87.660004,86.800003,86.91999799999999,83.765793,9071100
2016-10-28,85.279999,86.360001,84.139999,84.779999,81.703445,19072200
2016-10-31,83.879997,84.400002,82.989998,83.32,80.296417,16663800
2016-11-01,83.5,83.91999799999999,83.269997,83.650002,80.614456,13050600
2016-11-02,83.300003,83.879997,82.940002,83.449997,80.421707,11226100
2016-11-03,83.68,83.879997,83.050003,83.660004,80.624092,8836500
2016-11-04,83.629997,84.33000200000001,82.760002,83.57,80.53735400000001,13877100
2016-11-07,84.489998,85.470001,84.400002,85.449997,82.349136,13576200
2016-11-08,84.730003,85.83000200000001,84.489998,85.309998,82.9422,9708100
2016-11-09,84.050003,86.709999,83.660004,86.25,83.856117,15901300
2016-11-10,85.910004,87.989998,85.660004,87.050003,84.633911,14106100
2016-11-11,86.529999,86.730003,84.889999,85.66999799999999,83.292198,13711000
2016-11-14,85.300003,85.650002,84.33000200000001,85.279999,82.913033,12607500
2016-11-15,85.769997,87.059998,85.769997,86.82,84.410294,12883500
2016-11-16,86.739998,86.779999,85.58000200000001,85.75,83.369987,8201200
2016-11-17,86.440002,86.879997,85.019997,85.230003,82.864426,8200500
2016-11-18,85.209999,85.650002,84.83000200000001,85.279999,82.913033,8457800
2016-11-21,86.440002,86.690002,86.139999,86.489998,84.089455,8861500
2016-11-22,86.690002,87.239998,85.970001,86.68,84.274178,9390200
2016-11-23,86.540001,87.08000200000001,86.309998,86.91999799999999,84.507515,5996300
2016-11-25,86.709999,87.139999,86.540001,87.120003,84.701965,5042300
2016-11-28,86.949997,87.129997,86.370003,86.470001,84.07,7449600
2016-11-29,85.41999799999999,86.08000200000001,85.08000200000001,85.900002,83.515823,9181100
2016-11-30,87.599998,88.190002,87.199997,87.300003,84.876976,22696200
2016-12-01,87.980003,88.5,87.239998,87.239998,84.818634,13005600
2016-12-02,87.190002,87.989998,86.599998,87.040001,84.624184,9706600
2016-12-05,87.389999,87.82,86.91999799999999,87.480003,85.051979,11741100
2016-12-06,87.269997,87.870003,86.699997,87.559998,85.12975300000001,11293600
2016-12-07,87.629997,88.150002,87.199997,88.07,85.62559499999999,11182600
2016-12-08,88.050003,88.849998,87.650002,88.32,85.868652,9086700
2016-12-09,88.639999,89.0,88.18,89.0,86.529785,8021700
2016-12-12,90.139999,91.5,90.139999,90.980003,88.45483399999999,15545400
2016-12-13,91.889999,93.220001,91.16999799999999,92.58000200000001,90.01042199999999,18829300
2016-12-14,92.260002,92.269997,90.16999799999999,90.58000200000001,88.065933,16325400
2016-12-15,90.099998,90.980003,89.760002,90.889999,88.36733199999999,11155100
2016-12-16,91.519997,91.66999799999999,90.639999,91.18,88.64926899999999,20560400
2016-12-19,91.379997,91.540001,90.199997,90.41999799999999,87.91037,9674400
2016-12-20,90.510002,90.849998,90.290001,90.43,87.920097,7221000
2016-12-21,90.68,90.900002,90.18,90.279999,87.774254,7308000
2016-12-22,90.019997,90.900002,90.019997,90.870003,88.34788499999999,8003100
2016-12-23,90.889999,90.959999,90.519997,90.709999,88.19232199999999,4265100
2016-12-27,90.83000200000001,91.110001,90.58000200000001,90.75,88.231216,4960600
